id,title,abstract,checked_by,kes_check,hji_check,curation_sum,number_of_checks,curation_score,kes_notes,hji_notes
33677518,DeepS: A web server for image optical sectioning and super resolution microscopy based on a deep learning framework.,"<h4>Motivation</h4>Microscopy technology plays important roles in many biological research fields. Solvent-cleared brain high-resolution (HR) 3 D image reconstruction is an important microscopy application. However, 3 D microscopy image generation is time-consuming and expensive. Therefore, we have developed a deep learning framework (DeepS) for both image optical sectioning and super resolution microscopy.<h4>Results</h4>Using DeepS to perform super resolution solvent-cleared mouse brain microscopy 3 D image yields improved performance in comparison with the standard image processing workflow. We have also developed a web server to allow online usage of DeepS. Users can train their own models with only one pair of training images using the transfer learning function of the web server.<h4>Availability</h4>http://deeps.cibr.ac.cn.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.","kes, hji",0.0,0,0,2,0.0,,
33693506,COVID-19: disease pathways and gene expression changes predict methylprednisolone can improve outcome in severe cases.,"<h4>Motivation</h4>COVID-19 has several distinct clinical phases: a viral replication phase, an inflammatory phase, and in some patients, a hyper-inflammatory phase. High mortality is associated with patients developing cytokine storm syndrome. Treatment of hyper-inflammation in these patients using existing, approved therapies with proven safety profiles could address the immediate need to reduce mortality.<h4>Results</h4>We analyzed the changes in the gene expression, pathways and putative mechanisms induced by SARS-CoV2 in NHBE, and A549 cells, as well as COVID-19 lung vs. their respective controls. We used these changes to identify FDA approved drugs that could be repurposed to help COVID-19 patients with severe symptoms related to hyper-inflammation. We identified methylprednisolone (MP) as a potential leading therapy. The results were then confirmed in five independent validation data sets including Vero E6 cells, lung and intestinal organoids, as well as additional patient lung sample vs. their respective controls. Finally, the efficacy of MP was validated in an independent clinical study. Thirty-day all-cause mortality occurred at a significantly lower rate in the MP-treated group compared to control group (29.6% vs. 16.6%, p = 0.027). Clinical results confirmed the in silico prediction that MP could improve outcomes in severe cases of COVID-19. A low number needed to treat (NNT = 5) suggests MP may be more efficacious than dexamethasone or hydrocortisone.<h4>Availability</h4>iPathwayGuide is available at https://ipathwayguide.advaitabio.com/.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.","kes, hji",0.0,0,0,2,0.0,,
33720349,"Robust, flexible, and scalable tests for Hardy-Weinberg equilibrium across diverse ancestries.","Traditional Hardy-Weinberg equilibrium (HWE) tests (the <U+03C7>2 test and the exact test) have long been used as a metric for evaluating genotype quality, as technical artifacts leading to incorrect genotype calls often can be identified as deviations from HWE. However, in data sets composed of individuals from diverse ancestries, HWE can be violated even without genotyping error, complicating the use of HWE testing to assess genotype data quality. In this manuscript, we present the Robust Unified Test for HWE (RUTH) to test for HWE while accounting for population structure and genotype uncertainty, and to evaluate the impact of population heterogeneity and genotype uncertainty on the standard HWE tests and alternative methods using simulated and real sequence data sets. Our results demonstrate that ignoring population structure or genotype uncertainty in HWE tests can inflate false-positive rates by many orders of magnitude. Our evaluations demonstrate different tradeoffs between false positives and statistical power across the methods, with RUTH consistently among the best across all evaluations. RUTH is implemented as a practical and scalable software tool to rapidly perform HWE tests across millions of markers and hundreds of thousands of individuals while supporting standard VCF/BCF formats. RUTH is publicly available at https://www.github.com/statgen/ruth.","kes, hji",0.0,0,0,2,0.0,,
33725111,Whole genome analysis of more than 10 000 SARS-CoV-2 virus unveils global genetic diversity and target region of NSP6.,"Whole genome analysis of SARS-CoV-2 is important to identify its genetic diversity. Moreover, accurate detection of SARS-CoV-2 is required for its correct diagnosis. To address these, first we have analysed publicly available 10 664 complete or near-complete SARS-CoV-2 genomes of 73 countries globally to find mutation points in the coding regions as substitution, deletion, insertion and single nucleotide polymorphism (SNP) globally and country wise. In this regard, multiple sequence alignment is performed in the presence of reference sequence from NCBI. Once the alignment is done, a consensus sequence is build to analyse each genomic sequence to identify the unique mutation points as substitutions, deletions, insertions and SNPs globally, thereby resulting in 7209, 11700, 119 and 53 such mutation points respectively. Second, in such categories, unique mutations for individual countries are determined with respect to other 72 countries. In case of India, unique 385, 867, 1 and 11 substitutions, deletions, insertions and SNPs are present in 566 SARS-CoV-2 genomes while 458, 1343, 8 and 52 mutation points in such categories are common with other countries. In majority (above 10%) of virus population, the most frequent and common mutation points between global excluding India and India are L37F, P323L, F506L, S507G, D614G and Q57H in NSP6, RdRp, Exon, Spike and ORF3a respectively. While for India, the other most frequent mutation points are T1198K, A97V, T315N and P13L in NSP3, RdRp, Spike and ORF8 respectively. These mutations are further visualised in protein structures and phylogenetic analysis has been done to show the diversity in virus genomes. Third, a web application is provided for searching mutation points globally and country wise. Finally, we have identified the potential conserved region as target that belongs to the coding region of ORF1ab, specifically to the NSP6 gene. Subsequently, we have provided the primers and probes using that conserved region so that it can be used for detecting SARS-CoV-2. Contact:indrajit@nitttrkol.ac.inSupplementary information: Supplementary data are available at http://www.nitttrkol.ac.in/indrajit/projects/COVID-Mutation-10K.","kes, hji",0.0,0,0,2,0.0,,
33751898,Rate of Communicative Gestures and Developmental Outcomes in Toddlers With and Without Autism Spectrum Disorder During a Home Observation.,"Purpose Most toddlers with autism spectrum disorder and other developmental delays receive early intervention at home and may not participate in a clinic-based communication evaluation. However, there is limited research that has prospectively examined communication in very young children with and without autism in a home-based setting. This study used granular observational coding to document the communicative acts performed by toddlers with autism, developmental delay, and typical development in the home environment. Method Children were selected from the archival database of the FIRST WORDS Project (<i>N</i> = 211). At approximately 20 months of age, each child participated in everyday activities with a caregiver during an hour-long, video-recorded, naturalistic home observation. Inventories of unique gestures, rates per minute, and proportions of types of communicative acts and communicative functions were coded and compared using a one-way analysis of variance. Concurrent and prospective relationships between rate of communication and measures of social communication, language development, and autism symptoms were examined. Results A total of 40,738 communicative acts were coded. Children with autism, developmental delay, and typical development used eight, nine, and 12 unique gestures on average, respectively. Children with autism used deictic gestures, vocalizations, and communicative acts for behavior regulation at significantly lower rates than the other groups. Statistically significant correlations were observed between rate of communication and several outcome measures. Conclusion Observation of social communication in the natural environment may improve early identification of children with autism and communication delays, complement clinic-based assessments, and provide useful information about a child's social communication profile and the family's preferred activities and intervention priorities. Supplemental Material https://doi.org/10.23641/asha.14204522.","kes, hji",0.0,0,0,2,0.0,,
33761699,Increased bleeding events with the addition of apixaban to the dual anti-platelet regimen for the treatment of patients with acute coronary syndrome: A meta-analysis.,"<h4>Background</h4>Dual anti-platelet therapy (DAPT) with aspirin and clopidogrel has been the mainstay of treatment for patients with acute coronary syndrome (ACS). However, the recurrence of thrombotic events, potential aspirin and clopidogrel hypo-responsiveness, and other limitations of DAPT have led to the development of newer oral anti-thrombotic drugs. Apixaban, a new non-vitamin K antagonist, has been approved for use. In this meta-analysis, we aimed to compare the bleeding outcomes observed with the addition of apixaban to DAPT for the treatment of patients with ACS.<h4>Methods</h4>Online databases including EMBASE, Cochrane Central, http://www.ClinicalTrials.gov, MEDLINE and Web of Science were searched for English based publications comparing the use of apixaban added to DAPT for the treatment of patients with ACS. Different categories of bleeding events and cardiovascular outcomes were assessed. The analysis was carried out by the RevMan software version 5.4. Odds ratios (OR) with 95% confidence intervals (CI) were used to represent the data following analysis.<h4>Results</h4>This research analysis consisted of 4 trials with a total number of 9010 participants. Thrombolysis in myocardial infarction (TIMI) defined major bleeding (OR: 2.45, 95% CI: 1.45-4.12; P = .0008), TIMI defined minor bleeding (OR: 3.12, 95% CI: 1.71-5.70; P = .0002), International society of thrombosis and hemostasis (ISTH) major bleeding (OR: 2.49, 95% CI: 1.80-3.45; P = .00001) and Global Use of Strategies to Open Occluded Arteries (GUSTO) defined severe bleeding (OR: 3.00, 95% CI: 1.56-5.78; P = .01) were significantly increased with the addition of apixaban to DAPT versus DAPT alone in these patients with ACS. However fatal bleeding (OR: 10.96, 95% CI: 0.61-198.3; P = .11) was not significantly different.<h4>Conclusions</h4>Addition of the novel oral anticoagulant apixaban to the DAPT regimen significantly increased bleeding and therefore did not show any beneficial effect in these patients with ACS. However, due to the extremely limited data, we apparently have to rely on future larger studies to confirm this hypothesis.","kes, hji",0.0,0,0,2,0.0,,
33816867,"Citation.js: a format-independent, modular bibliography tool for the browser and command line.","<h4>Background</h4>Given the vast number of standards and formats for bibliographical data, any program working with bibliographies and citations has to be able to interpret such data. This paper describes the development of Citation.js (https://citation.js.org/), a tool to parse and format according to those standards. The program follows modern guidelines for software in general and JavaScript in specific, such as version control, source code analysis, integration testing and semantic versioning.<h4>Results</h4>The result is an extensible tool that has already seen adaption in a variety of sources and use cases: as part of a server-side page generator of a publishing platform, as part of a local extensible document generator, and as part of an in-browser converter of extracted references. Use cases range from transforming a list of DOIs or Wikidata identifiers into a BibTeX file on the command line, to displaying RIS references on a webpage with added Altmetric badges to generating """"How to cite this"""" sections on a blog. The accuracy of conversions is currently 27% for properties and 60% for types on average and a typical initialization takes 120 ms in browsers and 1 s with Node.js on the command line.<h4>Conclusions</h4>Citation.js is a library supporting various formats of bibliographic information in a broad selection of use cases and environments. Given the support for plugins, more formats can be added with relative ease.","kes, hji",0.0,0,0,2,0.0,,
33851388,Acquired FXIII Deficiency is Associated with High Morbidity.,"<h4>Background</h4> A factor XIII (FXIII) level >30% is considered necessary to prevent spontaneous bleeding. Bleeding is also a risk in patients with acquired FXIII deficiency, but the hemostatic level of FXIII in this context remains to be determined.<h4>Methods</h4> We retrospectively analyzed all patients diagnosed with acquired FXIII deficiency at a large hospital over 3 years (study ID NCT04416594, http://www.clinicaltrials.gov) and assessed clinical data to identify the best cut-off point for FXIII activity to distinguish between low and high risk of major bleeding in a mixed medical and surgical population.<h4>Results</h4> Of the 97 patients who experienced bleeding despite a normal coagulation test, 43.2% had FXIII activity <70%. FXIII activity was significantly lower in surgical patients and patients admitted to the intensive care unit (ICU). Low FXIII activity was significantly associated with long ICU stays and a high incidence of major bleeding.<h4>Conclusion</h4> Acquired FXIII deficiency is associated with high morbidity. The hemostatic level of FXIII in the setting of acquired FXIII deficiency might be above 30%.","kes, hji",0.0,0,0,2,0.0,,
33900211,"Effect of Diameter and Number of Hepatocellular Carcinomas on Survival After Resection, Transarterial Chemoembolization, and Ablation.","<h4>Introduction</h4>Most studies predicting survival after resection, transarterial chemoembolization (TACE), and ablation analyzed diameter and number of hepatocellular carcinomas (HCCs) as dichotomous variables, resulting in an underestimation of risk variation. We aimed to develop and validate a new prognostic model for patients with HCC using largest diameter and number of HCCs as continuous variables.<h4>Methods</h4>The prognostic model was developed using data from patients undergoing resection, TACE, and ablation in 645 Japanese institutions. The model results were shown after balanced using the inverse probability of treatment-weighted analysis and were externally validated in an international multi-institution cohort.<h4>Results</h4>Of 77,268 patients, 43,904 patients, including 15,313 (34.9%) undergoing liver resection, 13,375 (30.5%) undergoing TACE, and 15,216 (34.7%) undergoing ablation, met the inclusion criteria. Our model (http://www.u-tokyo-hbp-transplant-surgery.jp/about/calculation.html) showed that the 5-year overall survival (OS) in patients with HCC undergoing these procedures decreased with progressive incremental increases in diameter and number of HCCs. For patients undergoing resection, the inverse probability of treatment-weighted-adjusted 5-year OS probabilities were 10%-20% higher compared with patients undergoing TACE for 1-6 HCC lesions <10 cm and were also 10%-20% higher compared with patients undergoing ablation when the HCC diameter was 2-3 cm. For patients undergoing resection and TACE, the model performed well in the external cohort.<h4>Discussion</h4>Our novel prognostic model performed well in predicting OS after resection and TACE for HCC and demonstrated that resection may have a survival benefit over TACE and ablation based on the diameter and number of HCCs.","kes, hji",0.0,0,0,2,0.0,,
33902704,The impact of sequencing depth on the inferred taxonomic composition and AMR gene content of metagenomic samples.,"<h4>Background</h4>Shotgun metagenomics is increasingly used to characterise microbial communities, particularly for the investigation of antimicrobial resistance (AMR) in different animal and environmental contexts. There are many different approaches for inferring the taxonomic composition and AMR gene content of complex community samples from shotgun metagenomic data, but there has been little work establishing the optimum sequencing depth, data processing and analysis methods for these samples. In this study we used shotgun metagenomics and sequencing of cultured isolates from the same samples to address these issues. We sampled three potential environmental AMR gene reservoirs (pig caeca, river sediment, effluent) and sequenced samples with shotgun metagenomics at high depth (~ 200 million reads per sample). Alongside this, we cultured single-colony isolates of Enterobacteriaceae from the same samples and used hybrid sequencing (short- and long-reads) to create high-quality assemblies for comparison to the metagenomic data. To automate data processing, we developed an open-source software pipeline, 'ResPipe'.<h4>Results</h4>Taxonomic profiling was much more stable to sequencing depth than AMR gene content. 1 million reads per sample was sufficient to achieve < 1% dissimilarity to the full taxonomic composition. However, at least 80 million reads per sample were required to recover the full richness of different AMR gene families present in the sample, and additional allelic diversity of AMR genes was still being discovered in effluent at 200 million reads per sample. Normalising the number of reads mapping to AMR genes using gene length and an exogenous spike of Thermus thermophilus DNA substantially changed the estimated gene abundance distributions. While the majority of genomic content from cultured isolates from effluent was recoverable using shotgun metagenomics, this was not the case for pig caeca or river sediment.<h4>Conclusions</h4>Sequencing depth and profiling method can critically affect the profiling of polymicrobial animal and environmental samples with shotgun metagenomics. Both sequencing of cultured isolates and shotgun metagenomics can recover substantial diversity that is not identified using the other methods. Particular consideration is required when inferring AMR gene content or presence by mapping metagenomic reads to a database. ResPipe, the open-source software pipeline we have developed, is freely available ( https://gitlab.com/hsgweon/ResPipe ).","kes, hji",0.0,0,0,2,0.0,,
33968128,The Molecular Functions of MeCP2 in Rett Syndrome Pathology.,"MeCP2 protein, encoded by the <i>MECP2</i> gene, binds to DNA and affects transcription. Outside of this activity the true range of MeCP2 function is still not entirely clear. As <i>MECP2</i> gene mutations cause the neurodevelopmental disorder Rett syndrome in 1 in 10,000 female births, much of what is known about the biologic function of MeCP2 comes from studying human cell culture models and rodent models with <i>Mecp2</i> gene mutations. In this review, the full scope of MeCP2 research available in the NIH Pubmed (https://pubmed.ncbi.nlm.nih.gov/) data base to date is considered. While not all original research can be mentioned due to space limitations, the main aspects of MeCP2 and Rett syndrome research are discussed while highlighting the work of individual researchers and research groups. First, the primary functions of MeCP2 relevant to Rett syndrome are summarized and explored. Second, the conflicting evidence and controversies surrounding emerging aspects of MeCP2 biology are examined. Next, the most obvious gaps in MeCP2 research studies are noted. Finally, the most recent discoveries in MeCP2 and Rett syndrome research are explored with a focus on the potential and pitfalls of novel treatments and therapies.","kes, hji",0.0,0,0,2,0.0,,
34013078,Host pharmacogenetic factors that may affect liver neoplasm incidence upon using direct-acting antivirals for treating hepatitis C infection.,"<h4>Introduction</h4>Direct-acting antivirals (DAAs) represent a breakthrough in hepatitis C virus (HCV) treatment as they directly inhibit HCV nonstructural (NS) proteins (NS3/4A, NS5A, and NS5B). However, ongoing debates exist regarding their relationship with hepatocellular carcinoma (HCC) whose incidence is widely debated among investigators. This study was conducted to identify host pharmacogenetic factors that may influence HCC incidence upon using HCV DAAs.<h4>Materials and methods</h4>Details regarding 16 HCV DAAs were collected from literature and DrugBank database. Digital structures of these drugs were fed into the pharmacogenomics/pharmacovigilance <i>in</i> <i>-</i> <i>silico</i> pipeline (PHARMIP) to predict the genetic factors that may underpin HCC development.<h4>Results</h4>We identified 184 unique genes and 40 unique variants that may have key answers for the DAA/HCC paradox. These findings could be used in different methods to aid in the precise application of HCV DAAs and minimize the proposed risk for HCC. All results could be accessed at: https://doi.org/10.17632/8ws8258hn3.2.<h4>Discussion</h4>All the identified factors are evidence related to HCC and significantly predicted by PHARMIP as DAA targets. We discuss some examples of the methods of using these results to address the DAA/HCC controversy based on the following three primary levels: 1 - individual DAA drug, 2 - DAA subclass, and 3 - the entire DAA class. Further wet laboratory investigation is required to evaluate these results.","kes, hji",0.0,0,0,2,0.0,,mendely
34030448,Genomic Approaches to Plant-Pathogen Epidemiology and Diagnostics.,"Diseases have a significant cost to agriculture. Findings from analyses of whole-genome sequences show great promise for informing strategies to mitigate risks from diseases caused by phytopathogens. Genomic approaches can be used to dramatically shorten response times to outbreaks and inform disease management in novel ways. However, the use of these approaches requires expertise in working with big, complex data sets and an understanding of their pitfalls and limitations to infer well-supported conclusions. We suggest using an evolutionary framework to guide the use of genomic approaches in epidemiology and diagnostics of plant pathogens. We also describe steps that are necessary for realizing these as standard approaches in disease surveillance.","kes, hji",0.0,0,0,2,0.0,,how did this get in??
34036443,"BDD Knowledge, Attitude and Practice Among Aesthetic Plastic Surgeons Worldwide.","<h4>Background</h4>Body dysmorphic disorder (BDD) is a controversial topic in the field of plastic surgery.<h4>Objective</h4>Our aim was to determine whether BDD knowledge, attitude and practice (KAP) are affected by the experience of the surgeon in the field, sex of the surgeon, country of practice, and the number of patients the surgeon sees annually. We were particularly interested in uncovering any significant relations in KAP of BDD between plastic surgeons practicing in developed versus developing countries.<h4>Methods</h4>We created a two-page survey of 24 questions about the KAP of BDD. The survey was sent to aesthetic plastic surgeons worldwide via ISAPS global email list. The data were collected over a period of 20 days at the end of 2020.<h4>Results</h4>A total of 464 plastic surgeons completed the survey. The only factor that determines the awareness of BDD is the experience of the surgeon. The more experienced the surgeon is, the more likely he/she is to be familiar with the clinical picture of BDD. Although aware, the more experienced surgeons tend to dismiss the importance of referring BDD patients to psychiatrists/psychologists. Male surgeons tend to diagnose more patients with BDD than female surgeons. Surgeons who estimated the correct prevalence of BDD among patients seeking surgery acquired knowledge of BDD from scientific journals. The KAP is relatively similar between surgeons practicing in developed and developing countries, and the main statistically significant difference was in the questions used during the course of the interviews to diagnose BDD.<h4>Conclusion</h4>We can deduce from the results that most aesthetic surgeons worldwide have got knowledge of the presentation of BDD and are keen to diagnose the disorder in their practice. It is worth noting that surgeons usually have their unique approach in the management of BDD. Our study highlights the importance of not only raising awareness of the best management of BDD, but also of establishing a consensus that BDD is a contraindication to aesthetic treatment. The best methods to raise awareness are through journals and plastic surgery residency.<h4>Level of evidence v</h4>This journal requires that authors assign a level of evidence to each article. For a full description of these Evidence-Based Medicine ratings, please refer to the Table of Contents or the online Instructions to Authors https://www.springer.com/00266 .","kes, hji",0.0,0,0,2,0.0,,clinical
34043002,Identification of evolutionarily stable functional and immunogenic sites across the SARS-CoV-2 proteome and greater coronavirus family.,"<h4>Motivation</h4>Since the first recognized case of COVID-19, more than 100 million people have been infected worldwide. Global efforts in drug and vaccine development to fight the disease have yielded vaccines and drug candidates to cure COVID-19. However, the spread of SARS-CoV-2 variants threatens the continued efficacy of these treatments. In order to address this, we interrogate the evolutionary history of the entire SARS-CoV-2 proteome to identify evolutionarily conserved functional sites that can inform the search for treatments with broader coverage across the coronavirus family.<h4>Results</h4>Combining coronavirus family sequence information with the mutations observed in the current COVID-19 outbreak, we systematically and comprehensively define evolutionarily stable sites that may provide useful drug and vaccine targets and which are less likely to be compromised by the emergence of new virus strains. Several experimentally-validated effective drugs interact with these proposed target sites. In addition, the same evolutionary information can prioritize cross reactive antigens that are useful in directing multi-epitope vaccine strategies to illicit broadly neutralizing immune responses to the betacoronavirus family. Although the results are focused on SARS-CoV-2, these approaches stem from evolutionary principles that are agnostic to the organism or infective agent.<h4>Availability</h4>The results of this work are made interactively available at http://cov.lichtargelab.org.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.","kes, hji",0.0,0,0,2,0.0,,
34100240,Providing a Second Opinion to Dr. Google with the WWW Framework.,"While clinicians are often aware that their patients seek second opinions, they are rarely taught specific skills for how to effectively communicate with patients when they are the ones providing that second opinion. The nuances of these skills are amplified when the second opinion being provided is to the ubiquitous (and often anonymous) Dr. Google. In this perspective, the authors share an approach for discussing a�patient's pre-visit health-related internet findings. After emphasizing the importance of setting the stage, they describe the WWW Framework which proposes """"waiting"""" before responding with data, getting to the """"what"""" of the patient's search, and """"working together"""" to negotiate a plan. This stepwise approach is designed to provide psychological safety, build a therapeutic alliance, and empower collaborative treatment planning.","kes, hji",0.0,0,0,2,0.0,,
34141842,"Data on the present and future distribution of suitable niches of the black vanilla orchid (<i>Nigritella nigra</i> s.l., Orchidaceae) and its pollinators.","The black vanilla orchid (<i>Nigritella nigra</i> s.l.) is a perennial plant found in the main European mountain ranges. It occurs in large numbers in the Alps, but it has become a rare and endangered species in Scandinavia due to the loss of suitable habitats. Here we present occurrence data on the occurrence of <i>N. nigra</i> s.l. and pollinators of this species which were used to evaluate the impact of climate change on the future distribution of the black vanilla orchid and its pollen vectors. Moreover, the values of bioclimatic variables for each locality are provided. The binary distribution models of both, orchids and insects, created using ecological niche modeling (ENM) technique are presented together with the information about changes in the coverage of suitable niches of studied organisms. Our data were used to evaluate the impact of climate change on orchid and its pollinator (https://doi.org/10.1016/j.gecco.2021.e01560) and datasets can be reused in other research on past and future distribution of suitable niches of the black vanilla orchid and its pollinators as well as in other biogeographical studies. Moreover, presented outcomes of research can be useful in establishing conservation plans for montane orchids and their pollinators.","kes, hji",0.0,0,0,2,0.0,,paper is about data but link is to a paper…
34186186,"In silico modelling of acute toxicity of 1, 2, 4-triazole antifungal agents towards zebrafish (Danio rerio) embryos: Application of the Small Dataset Modeller tool.","Nowadays, there is a widespread use of triazole antifungal agents to kill broad classes of fungi in farming lands and to protect herbs, fruits and grains. These agents further deposit into the aquatic systems causing toxicity to the living aquatic creatures, which can then affect human beings. Considering this issue, risk assessment of these toxic chemicals is a very essential task. Due to the inadequate experimental data on acute toxicity of antifungal agents containing the 1, 2, 4-triazole ring, higher testing costs along with the regulatory restrictions and the international regulations to lessen animal testing emphasize on in silico techniques such as quantitative structure-activity relationship (QSAR) studies. The application of QSAR modelling has created an easier avenue to predict activity/property/toxicity of newly synthesized compounds. In the present study, we have used 23 antifungal agents containing the 1, 2, 4-triazole ring to develop 2D-QSAR models and explored their structural attributes crucial for acute toxicity towards embryonic phase of zebrafish (Danio rerio). Here, we have employed simple 2D descriptors to develop the QSAR models. The models were evolved by executing the Small Dataset Modeller tool (https://dtclab.webs.com/software-tools), and the validation of the models was achieved by employing different precise validation principles. The statistical validation metrics confirm that built models are robust, useful and well predictive to forecast the acute toxicity of new compounds.","kes, hji",0.0,0,0,2,0.0,,
34193950,Identification of subtypes of anticancer peptides based on sequential features and physicochemical properties.,"Anticancer peptides (ACPs) are a kind of bioactive peptides which could be used as a novel type of anticancer drug that has several advantages over chemistry-based drug, including high specificity, strong tumor penetration capacity, and low toxicity to normal cells. As the number of experimentally verified bioactive peptides has increased significantly, various of in silico approaches are imperative for investigating the characteristics of ACPs. However, the lack of methods for investigating the differences in physicochemical properties of ACPs. In this study, we compared the N- and C-terminal amino acid composition for each peptide, there are three major subtypes of ACPs that are defined based on the distribution of positively charged residues. For the first time, we were motivated to develop a two-step machine learning model for identification of the subtypes of ACPs, which classify the input data into the corresponding group before applying the classifier. Further, to improve the predictive power, the hybrid feature sets were considered for prediction. Evaluation by five-fold cross-validation showed that the two-step model trained with sequence-based features and physicochemical properties was most effective in discriminating between ACPs and non-ACPs. The two-step model trained with the hybrid features performed well, with a sensitivity of 86.75%, a specificity of 85.75%, an accuracy of 86.08%, and a Matthews Correlation Coefficient value of 0.703. Furthermore, the model also consistently provides the effective performance in independent testing set, with sensitivity of 77.6%, specificity of 94.74%, accuracy of 88.99% and the MCC value reached 0.75. Finally, the two-step model has been implemented as a web-based tool, namely iDACP, which is now freely available at http://mer.hc.mmh.org.tw/iDACP/ .","kes, hji",0.0,0,0,2,0.0,,
34210950,Exploration of the Important Role of Microfibril-Associated Protein 4 Gene in Oral Squamous Cell Carcinoma.,"BACKGROUND Oral squamous cell carcinoma (OSCC) is a common tumor of the head and neck. Its treatment usually requires multiple modalities. Currently, there are no molecular biomarkers to guide these treatment strategies. Studies have shown that microfibril-associated protein 4 (MFAP4) is potentially useful for non-invasive assessment of various diseases; however, its biological function in tumors is still unknown. In this study, we propose that MFAP4 is a new prognostic target for OSCC. MATERIAL AND METHODS First, we collected OSCC data (GSE25099 and GSE30784 datasets) from the Gene Expression Omnibus (GEO) database and compared the differential expression of MFAP4 gene between the patients (tumor) and normal (control) groups. The comparison was done with University of California Santa Cruz Xena (https://xenabrowser.net/Datapages/), and we calculated the difference in MFAP4 gene expression between normal and tumor tissues in a pan-cancer analysis. Then, we compared the 2 groups with high and low expression of MFAP4 gene in terms of tumor mutation burden (TMB), miRNA regulation, and immune cell infiltration. RESULTS We found that the expression of MFAP4 gene was significantly decreased in tumors. Our research also showed that high expression of MFAP4 was related to better prognosis of patients and may be related to tumor gene mutation, miRNA regulation, and infiltration of different immune cells. CONCLUSIONS Our work provides evidence that expression of MFAP4 can be used as a prognostic biomarker for risk stratification of OSCC patients and elaborates on its relation with the regulation of TMB, miRNAs, and immune cell infiltration.","kes, hji",0.0,0,0,2,0.0,,references other data resource
34266288,CGRP measurements in human plasma - a methodological study.,"<h4>Background</h4>Calcitonin gene-related peptide plasma levels have frequently been determined as a biomarker for primary headaches. However, published data is often inconsistent resulting from different methods that are not precisely described in most studies.<h4>Methods</h4>We applied a well-proven enzyme-linked immunosorbent assay to measure calcitonin gene-related peptide concentrations in human blood plasma, we modified parameters of plasma preparation and protein purification and used calcitonin gene-related peptide-free plasma for standard solutions, which are described in detail.<h4>Results</h4>Calcitonin gene-related peptide levels are stable in plasma with peptidase inhibitors and after deep-freezing. Calcitonin gene-related peptide standard solutions based on synthetic intercellular fluid or pooled plasma with pre-absorbed calcitonin gene-related peptide influenced the measurements but yielded both comprehensible results. In a sample of 56 healthy subjects the calcitonin gene-related peptide plasma levels varied considerably from low (<50 pg/mL) to very high (>500 pg/mL) values. After a 12-hour exposure of these subjects to normobaric hypoxia the individual calcitonin gene-related peptide levels remained stable.<h4>Conclusion</h4>Buffering with peptidase inhibitors and immediate freezing or processing of plasma samples is essential to achieve reliable measurements. Individuals show considerable differences and partly high calcitonin gene-related peptide plasma levels without detectable pathological reason. Thus plasma measurements are suited particularly to follow calcitonin gene-related peptide levels in longitudinal studies.The use of data for this study was approved by the Ethics Committee of the MedicalUniversity of Innsbruck (https://www.i-med.ac.at/ethikkommission/; EK Nr: 1242/2017).","kes, hji",0.0,0,0,2,0.0,,
34282687,Glucosinolate-Enriched Fractions from Maca (<i>Lepidium meyenii</i>) Exert Myrosinase-Dependent Cytotoxic Effects against HepG2/C3A and HT29 Tumor Cell Lines.,"The consumption of glucosinolate (GL)-rich foods, including <i>Brassica</i> vegetables, such as mustard, broccoli, and maca, is associated with decreased risk of developing cancer. The GL content in maca, which is recognized as a """"superfood"""", is approximately 100-times higher than that in other brassicas. Although maca is a potential dietary source of GLs, limited studies have examined the bioactivity of maca GLs using the combination of chemical characterization and bioassays. In this study, the fractions (Lm-II and Lm-III) rich in intact GLs (glucotropaeolin and glucolimnanthin) were isolated and characterized from maca ethanolic extracts using chromatography and mass spectrometry. Additionally, the growth-inhibitory effects of Lm-II and Lm-II fractions against hepatocellular carcinoma (HepG2/C3A) and colon adenocarcinoma (HT29) cell lines were examined in the absence or presence of myrosinase (MYR). Fractions lacking low molecular weight sugars dose-dependently exerted cytotoxic effects in the presence of MYR. The half-maximal inhibitory concentration values of Lm-II and Lm-III against HepG2/C3A were 118.8 and 69.9 �g/mL, respectively, while those against HT29 were 102.6 and 71.5 �g/mL, respectively. These results suggest that the anticancer properties of maca can be attributed to GLs and corroborate the categorization of maca as a """"superfood.""""Supplemental data for this article is available online at https://doi.org/10.1080/01635581.2021.1952444.","kes, hji",0.0,0,0,2,0.0,,
IND44720920,"8th International Food Data Conference: Quality food composition data, key for health and trade","The 8th International Food Data Conference, with the main theme of �Quality food composition data: key for health and trade�, was organised by the Institute of Nutrition, Mahidol University, Thailand, from 1 to 3 October 2009, under the auspices of the International Network of Food Data System (INFOODS) and the International Union of Nutritional Sciences (IUNS) Task Force. Over 140 delegates from 43 countries attended the conference, which included 2 keynote addresses, 8 special lectures, 32 oral and 80 poster presentations. The conference programme, abstracts of oral and poster presentations, power point slide shows of oral presentations and the Bangkok Declaration are all available on the conference website: http://www.inmu.mahidol.ac.th/8ifdc/. The conference allowed participants to disseminate up-to-date knowledge and the latest information pertaining to food composition databases, to exchange knowledge and experience and to discuss issues of mutual interest.","kes, hji",0.0,0,0,2,0.0,,
