ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries
30217145,PPGD,0.992584169,PPGD,0.992584169,persalinus genome database,0.981605089,1,http://ciliates.ihb.ac.cn/database/home,301,,,http://web.archive.org/web/20220122081909/http://ciliates.ihb.ac.cn/database/home/,2018-09-14,"Key Laboratory of Aquatic Biodiversity and Conservation, Institute of Hydrobiology, Chinese Academy of Sciences, Wuhan, 430072, China.","Wei W, Chen K, Miao W, Yang W, Xiong J",,"National Natural Science Foundation of China, National Natural Science Foundation of China, Knowledge Innovation Program of the Chinese Academy of Sciences, Youth Innovation Promotion Association of the Chinese Academy of Sciences",1.0,China
30223042,TSNAdb,0.982816732,TSNAdb,0.982816732,tumor-specific neoantigen database,0.929707067,1,http://biopharm.zju.edu.cn/tsnadb,301,China,"(40.0018,116.333)",http://web.archive.org/web/20220615165329/http://biopharm.zju.edu.cn/tsnadb/,2018-08-01,"Institute of Drug Metabolism and Pharmaceutical Analysis and Zhejiang Provincial Key Laboratory of Anti-Cancer Drug Research, College of Pharmaceutical Sciences, Zhejiang University, Hangzhou 310058, China.","Wu J, Zhao W, Zhou B, Su Z, Gu X, Zhou Z, Chen S",,"National Key Research and Development Program of China, National Natural Science Foundation of China, Fundamental Research Funds for the Central Universities of China",26.0,China
30239928,UniLectin3D,0.978693748,UniLectin3D,0.978693748,,0,1,http://www.unilectin.eu/unilectin3D,302,France,"(50.9871,2.12554)",http://web.archive.org/web/20220618211343/https://www.unilectin.eu/unilectin3D/,2019-01-01,"Univ. Grenoble Alpes, CNRS, CERMAV, 38000 Grenoble, France.","Bonnardel F, Mariethoz J, Salentin S, Robin X, Schroeder M, Perez S, Lisacek F, Imberty A",,"State Secretariat for Education, Research and Innovation",25.0,France
"30265627, 33313778",VIPERdb,0.994908571,VIPERdb,0.994908571,Particle ExploreR data base,0.844930937,2,http://viperdb.scripps.edu,301,,,no_wayback,2021-01-01,"Department of Integrative Structural and Computational Biology, The Scripps Research Institute, La Jolla, California 92037, USA; email: reddyv@scripps.edu., Department of Integrative Structural and Computational Biology, The Scripps Research Institute, La Jolla, CA 92037, USA.","Ho PT, Montiel-Garcia DJ, Wong JJ, Carrillo-Tripp M, Brooks CL 3rd, Johnson JE, Reddy VS, Montiel-Garcia D, Santoyo-Rivera N, Ho P, Carrillo-Tripp M, Iii CLB, Johnson JE, Reddy VS",", ",", NIH, NIAID NIH HHS",15.0,"United States, United States"
30365026,Victors,0.988581896,Victors,0.988581896,,0,1,http://www.phidias.us/victors,404,,,http://web.archive.org/web/20220308092006/http://www.phidias.us/victors/,2019-01-01,"Unit for Laboratory Animal Medicine, Department of Microbiology and Immunology, and Center for Computational Medicine and Bioinformatics, University of Michigan Medical School, Ann Arbor, MI 48109, USA.","Sayers S, Li L, Ong E, Deng S, Fu G, Lin Y, Yang B, Zhang S, Fa Z, Zhao B, Xiang Z, Li Y, Zhao XM, Olszewski MA, Chen L, He Y",,"National Natural Science Foundation of China, National Natural Science Foundation of China, NIAID NIH HHS, NIH-NIAID, Chinese Academy of Sciences, Shanghai Pujiang Program, VA Research Career Scientist, BLRD VA, National Program on Key Basic Research Project of China, VA Merit, BLRD VA, Innovation Program of Shanghai Municipal Education Commission, National Program on Key Basic Research Project of China, National Natural Science Foundation of China",35.0,United States
30371820,UNITE,0.997397006,UNITE,0.997397006,,0,1,http://unite.ut.ee,301,Estonia,"(58.369,26.7466)",http://web.archive.org/web/20221101151147/https://unite.ut.ee/,2019-01-01,"University of Gothenburg, Department of Biological and Environmental Sciences, Gothenburg Global Biodiversity Centre, Box 461, 405 30 Gothenburg, Sweden.","Nilsson RH, Larsson KH, Taylor AFS, Bengtsson-Palme J, Jeppesen TS, Schigel D, Kennedy P, Picard K, GlÃ¶ckner FO, Tedersoo L, Saar I, KÃµljalg U, Abarenkov K",,"Alfred P. Sloan Foundation, Swedish Research Council of Environment, Agricultural Sciences, and Spatial Planning",338.0,Sweden
30371824,ViBrism,0.936161578,ViBrism,0.936161578,,0,1,http://vibrism.neuroinf.jp,301,Japan,"(35.6837,139.6805)",http://web.archive.org/web/20220709230109/https://vibrism.neuroinf.jp/,2019-01-01,"RIKEN Center for Advanced Photonics, Wako, SaitamaÂ 351-0198, Japan.","Morita M, Shimokawa K, Nishimura M, Nakamura S, Tsujimura Y, Takemoto S, Tawara T, Yokota H, Wemler S, Miyamoto D, Ikeno H, Sato A, Furuichi T, Kobayashi N, Okumura Y, Yamaguchi Y, Okamura-Oho Y",,"Japan Society for the Promotion of Science, Japan Society for the Promotion of Science, Japan Society for the Promotion of Science, Japan Society for the Promotion of Science, Japan Society for the Promotion of Science, Japan Society for the Promotion of Science",1.0,Japan
30395310,Vesiclepedia,0.996926308,Vesiclepedia,0.996926308,,0,1,http://www.microvesicles.org,200,Australia,"(-37.6154,145.0186)",http://web.archive.org/web/20220624003822/http://microvesicles.org/,2019-01-01,"Department of Biochemistry and Genetics, La Trobe Institute for Molecular Science, La Trobe University, Bundoora, Victoria 3086, Australia.","Pathan M, Fonseka P, Chitti SV, Kang T, Sanwlani R, Van Deun J, Hendrix A, Mathivanan S",,"National Health and Medical Research Council, Australian Research Council DP, Australian Research Council FT",171.0,Australia
30398663,CATH,0.967545748,CATH,0.967545748,,0,1,http://www.cathdb.info,200,,,no_wayback,2019-01-01,"Structural and Molecular Biology, University College London WC1E 6BT, UK.","Sillitoe I, Dawson N, Lewis TE, Das S, Lees JG, Ashford P, Tolulope A, Scholes HM, Senatorov I, Bujan A, Ceballos Rodriguez-Conde F, Dowling B, Thornton J, Orengo CA",,"Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council, Wellcome Trust, Wellcome Trust, Wellcome Trust, Biotechnology and Biological Sciences Research Council",53.0,
30407009,VIETHERB,0.988221526,VIETHERB,0.988221526,,0,1,http://vietherb.com.vn,301,,"(10.8017,106.646)",http://web.archive.org/web/20220617133241/https://vietherb.com.vn/,2018-12-03,"Computational Biology Center , International University-VNU , Ho Chi Minh City 700000 , Vietnam.","Nguyen-Vo TH, Le T, Pham D, Nguyen T, Le P, Nguyen A, Nguyen T, Nguyen TN, Nguyen V, Do H, Trinh K, Duong HT, Le L",,"U.S. Department of Defense, U.S. Department of Defense",10.0,
30462313,Cistrome DB,0.963168994,Cistrome DB,0.963168994,Cistrome Data Browser,0.840564919,1,"http://cistrome.org/db, http://dbtoolkit.cistrome.org","301, 200",,", ","http://web.archive.org/web/20221029163924/http://cistrome.org/db/, http://web.archive.org/web/20221009062753/http://dbtoolkit.cistrome.org/",2019-01-01,"Shanghai Key Laboratory of Tuberculosis, Clinical Translational Research Center, Shanghai Pulmonary Hospital, School of Life Sciences and Technology, Tongji University, Shanghai 200092, China.","Zheng R, Wan C, Mei S, Qin Q, Wu Q, Sun H, Chen CH, Brown M, Zhang X, Meyer CA, Liu XS",,"NHGRI NIH HHS, NCI NIH HHS, National Key Research and Development Program of China, National Key Research and Development Program of China, National Natural Science Foundation of China, National Natural Science Foundation of China, National Institutes of Health of US, National Institutes of Health of US",168.0,China
30465539,VCGDB,0.950244635,VCGDB,0.950244635,Virtual Chinese Genome Database,0.920584655,1,"http://bigd.big.ac.cn/vcg/, http://bigd.big.ac.cn/gvm","301, 301","China, China","(39.96,116.298), (39.96,116.298)","http://web.archive.org/web/20201031223321/http://bigd.big.ac.cn/vcg/, http://web.archive.org/web/20211020110435/http://bigd.big.ac.cn/gvm/",2018-11-01,"BIG Data Center, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100101, China.","Song S, Teng XF, Xiao JF",,,0.0,China
30546860,YaTCM,0.994157434,YaTCM,0.994157434,,0,1,http://cadd.pharmacy.nankai.edu.cn/yatcm/home,403,,,http://web.archive.org/web/20220121050628/http://cadd.pharmacy.nankai.edu.cn/yatcm/home,2018-11-23,"State Key Laboratory of Medicinal Chemical Biology, College of Pharmacy and Tianjin Key Laboratory of Molecular Drug Research, Nankai University, Haihe Education Park, 38 Tongyan Road, Tianjin 300353, China.","Li B, Ma C, Zhao X, Hu Z, Du T, Xu X, Wang Z, Lin J",,National Key R&amp;D Program of China,15.0,China
30593617,ViPR,0.996145308,ViPR,0.996145308,Virus Pathogen Resource,0.91619873,1,http://www.viprbrc.org/brc/home.spg?decorator=flavi_hcv,301,United States,"(41.713,-87.9608)",no_wayback,2019-01-01,"J. Craig Venter Institute, La Jolla, CA, USA.","Zhang Y, Zmasek C, Sun G, Larsen CN, Scheuermann RH",,NIAID NIH HHS,2.0,United States
30601939,UbiHub,0.998238921,UbiHub,0.998238921,,0,1,http://ubihub.thesgc.org,301,Canada,"(43.6532,-79.3832)",no_wayback,2019-08-01,"Structural Genomics Consortium, University of Toronto, Toronto, ON, Canada.","Liu L, Damerell DR, Koukouflis L, Tong Y, Marsden BD, Schapira M",,"Pfizer, SGC, Merck KGaA, Structural Genomics Consortium, Wellcome Trust, Ontario Genomics Institute, EU/EFPIA, SÃ£o Paulo Research Foundation-FAPESP, Innovative Medicines Initiative, The Wellcome, Wellcome Trust, ULTRA-DD, Boehringer Ingelheim, Takeda, Bayer Pharma AG, Canada Foundation for Innovation, Janssen, AbbVie, Eshelman Institute for Innovation, Novartis Pharma AG, Ontario Ministry of Research, Innovation and Science (MRIS)",5.0,Canada
30614601,UVEOGENE,0.992076588,UVEOGENE,0.992076588,,0,1,"http://databases.lovd.nl/shared/genes, http://www.uvogene.com","301, 200",Netherlands,"(52.17,4.4728), ","http://web.archive.org/web/20221020164717/https://databases.lovd.nl/shared/genes, http://web.archive.org/web/20220621125256/http://www.uvogene.com/",2019-01-16,"The First Affiliated Hospital of Chongqing Medical University, Chongqing Key Laboratory of Ophthalmology, and Chongqing Eye Institute, Chongqing, People's Republic of China.","Wang Q, Su G, Tan X, Deng J, Du L, Huang X, Lv M, Yi S, Hou S, Kijlstra A, Yang P",,,5.0,China
30887928,VaxiJen,0.989937842,VaxiJen,0.989937842,,0,1,http://www.ddg-pharmfac.net/vaxi,404,,,no_wayback,2019-01-01,"Faculty of Pharmacy, Medical University of Sofia, Sofia, Bulgaria.","Zaharieva N, Dimitrov I, Flower DR, Doytchinova I",,,13.0,Bulgaria
31021279,UVGD,0.993201971,UVGD,0.993201971,,0,1,http://biokb.ncpsb.org/UVGD,301,,,no_wayback,2019-05-13,"a State Key Laboratory of Proteomics, Beijing Proteome Research Center, National Center for Protein Sciences-Beijing (PHOENIX Center), Beijing Institute of Lifeomics , Beijing , China.","Xu H, Wang Y, Diao L, Wang X, Zhang Y, Zhu J, Liu J, Yao J, Liu Z, Li Y, He F, Wang Z, Liu Y, Li D",,"Beijing Nova Program, Innovation Project, National Natural Science Foundation of China, State Key Laboratory of Proteomics, National Key Research and Development Program, State Key Laboratory of Proteomics",0.0,China
31169974,GDBMedChem,0.997045815,GDBMedChem,0.997045815,Chemistry,0.490931183,1,http://gdb.unibe.ch,301,,,http://web.archive.org/web/20221005232107/https://gdb.unibe.ch/,2019-06-06,"Department of Chemistry and Biochemistry, University of Bern, Freiestrasse 3, 3012, Bern, Switzerland.","Awale M, Sirockin F, Stiefl N, Reymond JL",,,5.0,Switzerland
31245720,VPGD,0.986272037,VPGD,0.986272037,and,0.526194394,1,http://vigs.noble.org,200,,,http://web.archive.org/web/20220617113505/https://vigs.noble.org/,2018-04-23,Noble Research Institute Ardmore Oklahoma.,"Senthil-Kumar M, Wang M, Chang J, Ramegowda V, Del Pozo O, Liu Y, Doraiswamy V, Lee HK, Ryu CM, Wang K, Xu P, Van Eck J, Chakravarthy S, Dinesh-Kumar SP, Martin GB, Mysore KS",,"Noble Research Institute, National Science Foundation",6.0,
31263870,ValTrendsDB,0.964570105,ValTrendsDB,0.964570105,,0,1,http://ncbr.muni.cz/ValTrendsDB,301,Czechia,"(49.3344,16.4522)",http://web.archive.org/web/20220303130428/http://ncbr.muni.cz/ValTrendsDB/,2019-12-01,"National Centre for Biomolecular Research, Faculty of Science, Masaryk University, Brno, Czech Republic.","HorskÃ½ V, BendovÃ¡ V, TouÅ¡ek D, KoÄa J, SvobodovÃ¡ R",,"European Unionâs Horizon 2020, European Unionâs Horizon 2020, European Regional Development Fund, European Regional Development Fund, CEITEC 2020, Grant Agency of Masaryk University, Ministry of Education, Youth and Sports of the Czech Republic",1.0,
31274965,vMS-Share,0.993173659,vMS-Share,0.993173659,Visual Mass-Spec Share,0.818651617,1,http://vmsshare.nist.gov,301,,,http://web.archive.org/web/20220418013636/https://vmsshare.nist.gov/,2019-01-01,"Chemical Sciences Division, National Institute of Standards and Technology, Gaithersburg, Maryland 20899-8380, United States.","Blonder N, Orsburn BC, Blonder J, Gonzalez CA",,,1.0,United States
31283070,VIPdb,0.984589517,VIPdb,0.984589517,genetic Variant Impact Predictor Database,0.94663018,1,http://genomeinterpretation.org/vipdb,404,,,http://web.archive.org/web/20201125080959/https://genomeinterpretation.org/vipDB,2019-08-17,"Department of Plant and Microbial Biology, University of California, Berkeley, California.","Hu Z, Yu C, Furutsuki M, Andreoletti G, Ly M, Hoskins R, Adhikari AN, Brenner SE",,"NHGRI NIH HHS, Foundation for the National Institutes of Health, Tata Consultancy Services, NHGRI NIH HHS, NIH HHS",11.0,
31501752,ABCD,0.989302754,ABCD,0.989302754,Alzheimer's disease Biomarkers Comprehensive Database,0.986439314,1,http://www.bioinfoindia.org/abcd,301,,,http://web.archive.org/web/20190917014412/http://bioinfoindia.org:80/abcd/,2019-09-03,"Department of Biotechnology and Bioinformatics, Jaypee University of Information Technology, Waknaghat, Solan, Himachal Pradesh 173234 India.","Kumar A, Bansal A, Singh TR",,,1.0,India
31504823,WALTZ-DB,0.969778025,WALTZ-DB,0.969778025,,0,1,http://waltzdb.switchlab.org,200,,,wayback is down,2020-01-01,"VIB Center for Brain & Disease Research, Switch Laboratory, Leuven, 3000,Â Belgium.","Louros N, Konstantoulea K, De Vleeschouwer M, Ramakers M, Schymkowitz J, Rousseau F",,"Research Flanders Post-doctoral Fellowship, European Research Council, European Research Council",22.0,Belgium
31512145,ZIKAVID,0.995752037,ZIKAVID,0.995752037,ZIKA Virus Infection Database,0.853707194,1,http://zikavid.org,301,,,http://web.archive.org/web/20220725085452/https://zikavid.org/,2019-09-11,"Faculdade de FarmÃ¡cia, Universidade Federal do Rio Grande do Sul, Av. Ipiranga, 2752 suit 709, Porto Alegre, RS, Brazil.","Rosa RL, Santi L, Berger M, Tureta EF, Quincozes-Santos A, Souza DO, GuimarÃ£es JA, Beys-da-Silva WO",,CAPES/MCTI/CNPq,2.0,Brazil
31588507,VDJdb,0.996914685,VDJdb,0.996914685,,0,1,http://vdjdb.cdr3.net,301,Czechia,"(49.2031,16.5352)",http://web.archive.org/web/20220905074811/https://vdjdb.cdr3.net/,2020-01-01,"Pirogov Russian Medical State University, Moscow, Russia.","Bagaev DV, Vroomans RMA, Samir J, Stervbo U, Rius C, Dolton G, Greenshields-Watson A, Attaf M, Egorov ES, Zvyagin IV, Babel N, Cole DK, Godkin AJ, Sewell AK, Kesmir C, Chudakov DM, Luciani F, Shugay M",,Russian Science Foundation,72.0,
31598695,MirGeneDB,0.99370259,MirGeneDB,0.99370259,,0,1,http://mirgenedb.org,302,,,http://web.archive.org/web/20221027001206/https://mirgenedb.org/,2020-01-01,"Science for Life Laboratory, Department of Molecular Biosciences, The Wenner-Gren Institute, Stockholm University, Stockholm, Sweden.","Fromm B, Domanska D, HÃ¸ye E, Ovchinnikov V, Kang W, Aparicio-Puerta E, Johansen M, Flatmark K, Mathelier A, Hovig E, Hackenberg M, FriedlÃ¤nder MR, Peterson KJ",,"Russian Science Foundation, University of Nottingham, NASA-Ames, Southern and Eastern Norway Regional Health Authority, Dartmouth College, National Science Foundation, Swedish Research Council, Norwegian Research Council, Southern and Eastern Norway Regional Health Authority",71.0,Sweden
31598702,VISDB,0.994756818,VISDB,0.994756818,Viral,0.535345972,1,http://bioinfo.uth.edu/VISDB,302,United States,"(29.8834,-95.4553)",no_wayback,2020-01-01,"Center for Precision Health, School of Biomedical Informatics, The University of Texas Health Science Center at Houston, Houston, TX 77030, USA.","Tang D, Li B, Xu T, Hu R, Tan D, Song X, Jia P, Zhao Z",,"Cancer Prevention and Research Institute of Texas, National Institutes of Health, National Institutes of Health, NLM NIH HHS, NIDA NIH HHS, Cancer Prevention and Research Institute of Texas",12.0,United States
"31647096, 28053165",proGenomes2,0.9957847,proGenomes2,0.9957847,,0,2,http://progenomes.embl.de,301,,,http://web.archive.org/web/20220712072358/https://progenomes.embl.de/,2020-01-01,"Department of Medical Microbiology, Academic Medical Centre, University of Amsterdam, Amsterdam, The Netherlands., Structural and Computational Biology Unit, European Molecular Biology Laboratory, 69117 Heidelberg, Germany.","Mende DR, Letunic I, Maistrenko OM, Schmidt TSB, Milanese A, Paoli L, HernÃ¡ndez-Plaza A, Orakov AN, Forslund SK, Sunagawa S, Zeller G, Huerta-Cepas J, Coelho LP, Bork P, Mende DR, Letunic I, Huerta-Cepas J, Li SS, Forslund K, Sunagawa S, Bork P",", ","Fondo Social Europeo, Heidelberg Center for Human Bioinformatics, ConsejerÃ­a de EducaciÃ³n, Juventud y Deporte de la Comunidad de Madrid, ETH ZÃ¼rich, Fudan University, Shanghai Municipal Science and Technology, Ministerio de Ciencia, InnovaciÃ³n y Universidades, European Molecular Biology Laboratory, Helmut Horten Foundation, ZHANGJIANG LAB, European Research Council, Horizon 2020, European Research Council, European Research Council, European Research Council",61.0,"Germany, Netherlands"
31680168,TSEA-DB,0.995504111,TSEA-DB,0.995504111,Tissue-Specific Enrichment Analysis DataBase,0.810658699,1,http://bioinfo.uth.edu/TSEADB,302,,,http://web.archive.org/web/20221016212949/https://bioinfo.uth.edu/TSEADB/,2020-01-01,"Center for Precision Health, School of Biomedical Informatics, The University of Texas Health Science Center at Houston, Houston, TX 77030, USA.","Jia P, Dai Y, Hu R, Pei G, Manuel AM, Zhao Z",,"Cancer Prevention and Research Institute of Texas, NLM NIH HHS, National Institutes of Health",10.0,United States
"31696235, 26582919",MGnify,0.997318149,MGnify,0.997318149,,0,2,http://www.ebi.ac.uk/metagenomics,301,,,http://web.archive.org/web/20221102065119/https://www.ebi.ac.uk/metagenomics/,2020-01-01,"European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK., European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridgeshire, CB10 1SD, UK.","Mitchell AL, Almeida A, Beracochea M, Boland M, Burgin J, Cochrane G, Crusoe MR, Kale V, Potter SC, Richardson LJ, Sakharova E, Scheremetjew M, Korobeynikov A, Shlemov A, Kunyavskaya O, Lapidus A, Finn RD, Mitchell A, Bucchini F, Cochrane G, Denise H, ten Hoopen P, Fraser M, Pesseat S, Potter S, Scheremetjew M, Sterk P, Finn RD",", ","Horizon 2020, Biotechnology and Biological Sciences Research Council, Biotechnology and Biosciences Research Council, Russian Fund for Basic Research, Horizon 2020, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council, European Molecular Biology Laboratory, Biotechnology and Biosciences Research Council, Biotechnology and Biosciences Research Council, ELIXIR, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council",164.0,
31705629,VariCarta,0.995876968,VariCarta,0.995876968,,0,1,http://varicarta.msl.ubc.ca,302,Canada,"(49.2643,-123.0961)",no_wayback,2019-11-09,"Michael Smith Laboratories, UBC, Vancouver, British Columbia, Canada.","Belmadani M, Jacobson M, Holmes N, Phan M, Nguyen T, Pavlidis P, Rogic S",,Simons Foundation,9.0,Canada
31837751,VetCOT,0.961757398,VetCOT,0.961757398,Trauma Registry,0.660841862,1,"http://vetcot.org/index.php/home/identification-and-verification-process/, http://vetcot.org/index.php/home/registry-use-materials","406, 406",,", ","http://web.archive.org/web/20220316113043/http://vetcot.org/index.php/home/identification-and-verification-process/, http://web.archive.org/web/20220419183456/http://vetcot.org/index.php/home/registry-use-materials/",2019-09-25,"Colorado State University, College of Veterinary Medicine and Biomedical Sciences, Fort Collins, CO, USA. Electronic address: KHall.Wilke@colostate.edu.",Hall K,,"National Institutes of Health, National Center for Advancing Translational Sciences",1.0,United States
31931895,TwinsMX,0.978481114,TwinsMX,0.978481114,,0,1,http://twinsmxofficial.unam.mx,301,,,http://web.archive.org/web/20221103124935/https://twinsmxofficial.unam.mx/,2019-12-01,"Laboratorio Internacional de InvestigaciÃ³n sobre el Genoma Humano, Universidad Nacional AutÃ³noma de MÃ©xico, QuerÃ©taro, MÃ©xico.","Leon-Apodaca AV, Chiu-Han E, Ortega-Mora I, RomÃ¡n-LÃ³pez TV, Caballero-SÃ¡nchez U, Aldana-Assad O, Campos AI, Cuellar-Partida G, Ruiz-Contreras AE, Alcauter S, RenterÃ­a ME, Medina-Rivera A",,,1.0,
"32055857, 26607947",SymGenDB,0.998103142,SymGenDB,0.998103142,Symbiotic Genomes Database,0.95245223,2,http://symbiogenomesdb.uv.es,200,,,http://web.archive.org/web/20221017153227/http://symbiogenomesdb.uv.es/,2020-01-01,"Evolutionary Systems Biology of Symbionts, Institute for Integrative Systems Biology (I2SysBio), Universitat de ValÃ¨ncia, Paterna, ValÃ¨ncia, Spain., Institut Cavanilles de Biodiversitat i Biologia Evolutiva, Universitat de ValÃ¨ncia, Calle CatedrÃ¡tico JosÃ© BeltrÃ¡n 2, 46980 Paterna, ValÃ¨ncia, Spain.","Reyes-Prieto M, Vargas-ChÃ¡vez C, LlabrÃ©s M, Palmer P, Latorre A, Moya A, Reyes-Prieto M, Vargas-ChÃ¡vez C, Latorre A, Moya A",", ","National Board of Science and Technology of MÃ©xico, ",6.0,"Spain, Spain"
32117874,GDB17,0.992214759,GDB17,0.992214759,,0,1,"http://gdb.unibe.ch, http://faerun.gdb.tools","301, 200",,", ","http://web.archive.org/web/20221005232107/https://gdb.unibe.ch/, http://web.archive.org/web/20220615102734/http://faerun.gdb.tools/",2020-02-04,"Department of Chemistry and Biochemistry, University of Bern, Bern, Switzerland.","BÃ¼hlmann S, Reymond JL",,Swiss National Science Foundation,7.0,Switzerland
32168374,uORFlight,0.997313261,uORFlight,0.997313261,,0,1,http://uorflight.whu.edu.cn,"HTTPConnectionPool(host='uorflight.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x2ba71495dcd0>, 'Connection to uorflight.whu.edu.cn timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20220616024301/http://uorflight.whu.edu.cn/,2020-01-01,"State Key Laboratory of Hybrid Rice, Institute for Advanced Studies (IAS), Wuhan University, Wuhan, Hubei 430072, China.","Niu R, Zhou Y, Zhang Y, Mou R, Tang Z, Wang Z, Zhou G, Guo S, Yuan M, Xu G",,"National Natural Science Foundation of China, Wuhan University",8.0,China
32221380,WeiBI,0.996359855,WeiBI,0.996359855,WeiBiologicalInteractions,0.583205014,1,http://weislab.com/WeiDOCK/?page=PKPD,200,,,no_wayback,2020-03-27,"Wuxi School of Medicine, Jiangnan University, Wuxi, China. amanbioinfo@sjtu.edu.cn.","Kaushik AC, Mehmood A, Dai X, Wei DQ",,"Shanghai Jiao Tong University, Ministry of Science and Technology of the People&amp;apos;s Republic of China, National Natural Science Foundation of China",1.0,China
32349124,VirusCircBase,0.996753037,VirusCircBase,0.996753037,,0,1,http://www.computationalbiology.cn/ViruscircBase/home.html,200,,,http://web.archive.org/web/20220601033446/http://www.computationalbiology.cn/ViruscircBase/home.html,2021-03-01,None,"Cai Z, Fan Y, Zhang Z, Lu C, Zhu Z, Jiang T, Shan T, Peng Y",,"Hunan Provincial Natural Science Foundation of China, Chinese Academy of Medical Sciences, National Key Plan for Scientific Research and Development of China, National Natural Science Foundation of China",13.0,
32380213,TrypInDB,0.996800661,TrypInDB,0.996800661,,0,1,http://trypindb.biomedinformri.com,200,United States,"(40.7357,-74.1724)",no_wayback,2020-05-05,"Department of Statistics / Bioinformatics Centre, Rajendra Memorial Research Institute of Medical Science, Indian Council for Medical Research, Agamkuan, Patna, Bihar, 800007, India. Electronic address: saravanan.vij@icmr.gov.in.","Vijayakumar S, Ranjan R, Kumar R, Das P",,Indian Council of Medical Research,1.0,India
32386298,MGP Portal,0.925392497,MGP Portal,0.925392497,Mnemiopsis Genome Project Portal,0.882159429,1,http://research.nhgri.nih.gov/mnemiopsis,302,,,http://web.archive.org/web/20220926023607/https://research.nhgri.nih.gov/mnemiopsis/,2020-01-01,"Computational and Statistical Genomics Branch, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD, 20892, USA.","Moreland RT, Nguyen AD, Ryan JF, Baxevanis AD",,"National Institutes of Health, National Science Foundation, National Human Genome Research Institute",3.0,United States
32392583,WER target gene database,0.948100317,M6A2Target,0.923408449,WER target gene database,0.948100317,1,http://m6a2target.canceromics.org,302,,,no_wayback,2021-05-01,None,"Deng S, Zhang H, Zhu K, Li X, Ye Y, Li R, Liu X, Lin D, Zuo Z, Zheng J",,,24.0,
32431267,WorldWide Antimalarial Resistance Network,0.951693782,WWARN,0.904815594,WorldWide Antimalarial Resistance Network,0.951693782,1,http://www.wwarn.org/tools-resources/literature-reviews/wwarn-clinical-trials-publication-library,302,,,http://web.archive.org/web/20220127114000/https://www.wwarn.org/tools-resources/literature-reviews/wwarn-clinical-trials-publication-library,2020-05-07,"1WorldWide Antimalarial Resistance Network (WWARN), Oxford, United Kingdom.","Takata J, Sondo P, Humphreys GS, Burrow R, Maguire B, Hossain MS, Das D, Commons RJ, Price RN, Guerin PJ",,,4.0,United Kingdom
32454857,UNaProd,0.996470153,UNaProd,0.996470153,,0,1,http://jafarilab.com/unaprod,301,Germany,"(50.475,12.365)",http://web.archive.org/web/20210725081038/http://jafarilab.com/unaprod/,2020-05-13,"Department of Traditional Medicine, School of Persian Medicine, Tehran University of Medical Sciences, Tehran, Iran.","Naghizadeh A, Hamzeheian D, Akbari S, Mohammadi F, Otoufat T, Asgari S, Zarei A, Noroozi S, Nasiri N, Salamat M, Karbalaei R, Mirzaie M, Rezaeizadeh H, Karimi M, Jafari M",,,5.0,
32509450,VIRdb,0.994836926,VIRdb,0.994836926,Vitiligo Information Resource,0.84693079,1,http://www.vitiligoinfores.com,"HTTPConnectionPool(host='www.vitiligoinfores.com', port=80): Max retries exceeded with url: / (Caused by ProtocolError('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer')))",,,http://web.archive.org/web/20220403094220/https://vitiligoinfores.com/,2020-05-21,"Amity Institute of Biotechnology, Amity University, Uttar Pradesh, India.","Srivastava P, Choudhury A, Talwar M, Mohanty S, Narad P, Sengupta A",,,1.0,India
32512488,TTRMDB,0.990589499,TTRMDB,0.990589499,Transthyretin mutant database,0.962966555,1,http://vit.ac.in/ttrmdb,307,India,"(12.9202,79.1306)",no_wayback,2020-05-25,"Bioinformatics Lab, Department of Biotechnology, School of Bio Sciences and Technology, Vellore Institute of Technology (Deemed to be University), Vellore 632014, Tamil Nadu, India.","Srinivasan E, Natarajan N, Rajasekaran R",,CSIR,1.0,India
