id,title,abstract,kes_check,hji_check,curation_sum,number_of_checks,curation_score,checked_by,hji_notes,kes_notes
30865284,PleioNet: a web-based visualization tool for exploring pleiotropy across complex traits.,"<h4>Summary</h4>Pleiotropy plays an important role in furthering our understanding of the shared genetic architecture of different human diseases and traits. However, exploring and visualizing pleiotropic information with currently publicly available tools is limiting and challenging. To aid researchers in constructing and digesting pleiotropic networks, we present PleioNet, a web-based visualization tool for exploring this information across human diseases and traits. This program provides an intuitive and interactive web interface that seamlessly integrates large database queries with visualizations that enable users to quickly explore complex high-dimensional pleiotropic information. PleioNet works on all modern computer and mobile web browsers, making pleiotropic information readily available to a broad range of researchers and clinicians with diverse technical backgrounds. We expect that PleioNet will be an important tool for studying the underlying pleiotropic connections among human diseases and traits.<h4>Availability and implementation</h4>PleioNet is hosted on Google cloud and freely available at http://www.pleionet.com/.",0,0,0,2,0,"kes, hji",,
30867992,Lightweight data management with dtool.,"The explosion in volumes and types of data has led to substantial challenges in data management. These challenges are often faced by front-line researchers who are already dealing with rapidly changing technologies and have limited time to devote to data management. There are good high-level guidelines for managing and processing scientific data. However, there is a lack of simple, practical tools to implement these guidelines. This is particularly problematic in a highly distributed research environment where needs differ substantially from group to group and centralised solutions are difficult to implement and storage technologies change rapidly. To meet these challenges we have developed dtool, a command line tool for managing data. The tool packages data and metadata into a unified whole, which we call a dataset. The dataset provides consistency checking and the ability to access metadata for both the whole dataset and individual files. The tool can store these datasets on several different storage systems, including a traditional file system, object store (S3 and Azure) and iRODS. It includes an application programming interface that can be used to incorporate it into existing pipelines and workflows. The tool has provided substantial process, cost, and peace-of-mind benefits to our data management practices and we want to share these benefits. The tool is open source and available freely online at http://dtool.readthedocs.io.",0,0,0,2,0,"kes, hji",,
30871603,RnBeads 2.0: comprehensive analysis of DNA methylation data.,"DNA methylation is a widely investigated epigenetic mark with important roles in development and disease. High-throughput assays enable genome-scale DNA methylation analysis in large numbers of samples. Here, we describe a new version of our RnBeads software - an R/Bioconductor package that implements start-to-finish analysis workflows for Infinium microarrays and various types of bisulfite sequencing. RnBeads 2.0 ( https://rnbeads.org/ ) provides additional data types and analysis methods, new functionality for interpreting DNA methylation differences, improved usability with a novel graphical user interface, and better use of computational resources. We demonstrate RnBeads 2.0 in four re-runnable use cases focusing on cell differentiation and cancer.",0,0,0,2,0,"kes, hji",,
30918038,Relationship between sociodemographic factors and specialty destination of UK trainee doctors: a national cohort study.,"OBJECTIVES:Many countries are driving forward policies to widen the socioeconomic profile of medical students and to train more medical students for certain specialties. However, little is known about how socioeconomic origin relates to specialty choice. Nor is there a good understanding of the relationship between academic performance and specialty choice. To address these gaps, our aim was to identify the relationship between socioeconomic background, academic performance and accepted offers into specialty training. DESIGN:Longitudinal, cohort study using data from the UK Medical Education Database (https://www.ukmed.ac.uk/). PARTICIPANTS:6065 (60% females) UK doctors who accepted offers to a specialty training (residency) post after completing the 2-year generic foundation programme (UK Foundation Programme) between 2012 and 2014. MAIN OUTCOME MEASURES:<U+03A7>2 tests were used to examine the relationships between sociodemographic characteristics, academic ability and the dependent variable, specialty choice. Multiple data imputation was used to address the issue of missing data. Multinomial regression was employed to test the independent variables in predicting the likelihood of choosing a given specialty. RESULTS:Participants pursuing careers in more competitive specialties had significantly higher academic scores than colleagues pursuing less competitive ones. After controlling for the presence of multiple factors, trainees who came from families where no parent was educated to a degree level had statistically significant lower odds of choosing careers in medical specialties relative to general practice (OR=0.78, 95% CI, 0.67 to 0.92). Students who entered medical school as school leavers, compared with mature students, had odds 1.2 times higher (95% CI, 1.04 to 1.56) of choosing surgical specialties than general practice. CONCLUSIONS:The data indicate a direct association between trainees' sociodemographic characteristics, academic ability and career choices. The findings can be used by medical school, training boards and workforce planners to inform recruitment and retention strategies.",0,0,0,2,0,"kes, hji",,
30967119,Large-scale 3D chromatin reconstruction from chromosomal contacts.,"<h4>Background</h4>Recent advances in genome analysis have established that chromatin has preferred 3D conformations, which bring distant loci into contact. Identifying these contacts is important for us to understand possible interactions between these loci. This has motivated the creation of the Hi-C technology, which detects long-range chromosomal interactions. Distance geometry-based algorithms, such as ChromSDE and ShRec3D, have been able to utilize Hi-C data to infer 3D chromosomal structures. However, these algorithms, being matrix-based, are space- and time-consuming on very large datasets. A human genome of 100 kilobase resolution would involve ~30,000 loci, requiring gigabytes just in storing the matrices.<h4>Results</h4>We propose a succinct representation of the distance matrices which tremendously reduces the space requirement. We give a complete solution, called SuperRec, for the inference of chromosomal structures from Hi-C data, through iterative solving the large-scale weighted multidimensional scaling problem.<h4>Conclusions</h4>SuperRec runs faster than earlier systems without compromising on result accuracy. The SuperRec package can be obtained from http://www.cs.cityu.edu.hk/~shuaicli/SuperRec .",0,0,0,2,0,"kes, hji",,
30979697,Visualizing Patterns in Pediatric and Adult Hospital Care.,"<h4>Objectives</h4>We aimed to design a graphical tool for understanding and effectively communicating the complex differences between pediatric and adult hospital care systems.<h4>Patients and methods</h4>We analyzed the most recent hospital administrative data sets for inpatient admission and emergency department visits from 7 US states (2014: Arkansas, Florida, Kentucky, Maryland, Massachusetts, and New York; 2011: California). Probabilities of care completion (Pcc) were calculated for pediatric (<18 years old) and adult conditions in all acute-care hospitals in each state. Using the Pcc, we constructed interactive heatmap visualizations for direct comparison of pediatric and adult hospital care systems.<h4>Results</h4>On average, across the 7 states, 70.6% of all hospitals had Pcc >0.5 for more than half of all adult conditions, whereas <14.9% of hospitals had Pcc >0.1 for half of pediatric conditions. Visualizations revealed wide variation among states with clearly apparent institutional dependencies and condition-specific gaps (full interactive versions are available at https://goo.gl/5t8vAw).<h4>Conclusions</h4>The functional disparities between pediatric and adult hospital care systems are substantial, and condition-specific differences should be considered in reimbursement strategies, disaster planning, network adequacy determinations, and public health planning.",0,0,0,2,0,"kes, hji",,
30989232,Long-term Clinical Effectiveness of Ustekinumab in Patients with Crohn's Disease Who Failed Biologic Therapies: A National Cohort Study.,"<h4>Background</h4>Ustekinumab [UST] was recently approved in Europe for the treatment of moderate to severe Crohn's disease [CD]. Long-term real-world data are currently scarce for CD patients previously exposed to several biologics.<h4>Methods</h4>This is an observational, national, retrospective multicentre study. Patients received intravenous UST ~6 mg/kg at baseline, with 90 mg subcutaneously thereafter every 8 weeks. Response and remission rates were assessed at Weeks 8, 16, and 52.<h4>Results</h4>Data from 152 patients were analysed. All patients were exposed to at least one anti-TNFa agent, with 69.7% were exposed to even two anti-TNFa and vedolizumab. After 1 year, 42.1% and 25.7% of patients had experienced clinical response and clinical remission, respectively, and 38.8% and 24.3% had achieved steroid-free clinical response and remission, respectively; 38.8% of patients discontinued therapy during the 12 months of follow-up. Colonic location was predictive of clinical response at 1 year, and low body mass index [BMI] at baseline was a negative predictor of clinical remission. Resolution of arthralgia was associated with clinical response over time. De novo arthralgia was reported by 17.9% of patients at Week 8 and 13.5% of patients at Week 52. No impact of UST on arthralgia was observed in patients with concomitant ankylosing spondylitis [n = 17]. Others adverse events were reported in 7.2% of patients.<h4>Conclusions</h4>This real-world cohort study confirms the effectiveness of UST in CD patients previously exposed to several biologics. Ustekinumab was well tolerated with respect to adverse events.<h4>Podcast</h4>This article has an associated podcast which can be accessed at https://academic.oup.com/ecco-jcc/pages/podcast.",0,0,0,2,0,"kes, hji",,
31001324,BayesPI-BAR2: A New Python Package for Predicting Functional Non-coding Mutations in Cancer Patient Cohorts.,"Most of somatic mutations in cancer occur outside of gene coding regions. These mutations may disrupt the gene regulation by affecting protein-DNA interaction. A study of these disruptions is important in understanding tumorigenesis. However, current computational tools process DNA sequence variants individually, when predicting the effect on protein-DNA binding. Thus, it is a daunting task to identify functional regulatory disturbances among thousands of mutations in a patient. Previously, we have reported and validated a pipeline for identifying functional non-coding somatic mutations in cancer patient cohorts, by integrating diverse information such as gene expression, spatial distribution of the mutations, and a biophysical model for estimating protein binding affinity. Here, we present a new user-friendly Python package BayesPI-BAR2 based on the proposed pipeline for integrative whole-genome sequence analysis. This may be the first prediction package that considers information from both multiple mutations and multiple patients. It is evaluated in follicular lymphoma and skin cancer patients, by focusing on sequence variants in gene promoter regions. BayesPI-BAR2 is a useful tool for predicting functional non-coding mutations in whole genome sequencing data: it allows identification of novel transcription factors (TFs) whose binding is altered by non-coding mutations in cancer. BayesPI-BAR2 program can analyze multiple datasets of genome-wide mutations at once and generate concise, easily interpretable reports for potentially affected gene regulatory sites. The package is freely available at http://folk.uio.no/junbaiw/BayesPI-BAR2/.",0,0,0,2,0,"kes, hji",,
31028388,SEanalysis: a web tool for super-enhancer associated regulatory analysis.,"Super-enhancers (SEs) have prominent roles in biological and pathological processes through their unique transcriptional regulatory capability. To date, several SE databases have been developed by us and others. However, these existing databases do not provide downstream or upstream regulatory analyses of SEs. Pathways, transcription factors (TFs), SEs, and SE-associated genes form complex regulatory networks. Therefore, we designed a novel web server, SEanalysis, which provides comprehensive SE-associated regulatory network analyses. SEanalysis characterizes SE-associated genes, TFs binding to target SEs, and their upstream pathways. The current version of SEanalysis contains more than 330 000 SEs from more than 540 types of cells/tissues, 5042 TF ChIP-seq data generated from these cells/tissues, DNA-binding sequence motifs for ~700 human TFs and 2880 pathways from 10 databases. SEanalysis supports searching by either SEs, samples, TFs, pathways or genes. The complex regulatory networks formed by these factors can be interactively visualized. In addition, we developed a customizable genome browser containing >6000 customizable tracks for visualization. The server is freely available at http://licpathway.net/SEanalysis.",0,0,0,2,0,"kes, hji",,
31028400,"Updated MSÂ²PIP web server delivers fast and accurate MSÂ² peak intensity prediction for multiple fragmentation methods, instruments and labeling techniques.","MS²PIP is a data-driven tool that accurately predicts peak intensities for a given peptide's fragmentation mass spectrum. Since the release of the MS²PIP web server in 2015, we have brought significant updates to both the tool and the web server. In addition to the original models for CID and HCD fragmentation, we have added specialized models for the TripleTOF 5600+ mass spectrometer, for TMT-labeled peptides, for iTRAQ-labeled peptides, and for iTRAQ-labeled phosphopeptides. Because the fragmentation pattern is heavily altered in each of these cases, these additional models greatly improve the prediction accuracy for their corresponding data types. We have also substantially reduced the computational resources required to run MS²PIP, and have completely rebuilt the web server, which now allows predictions of up to 100 000 peptide sequences in a single request. The MS²PIP web server is freely available at https://iomics.ugent.be/ms2pip/.",0,0,0,2,0,"kes, hji",,
31031918,Future temperature and salinity do not exert selection pressure on cyst germination of a toxic phytoplankton species.,"Environmental conditions regulate the germination of phytoplankton resting stages. While some factors lead to synchronous germination, others stimulate germination of only a small fraction of the resting stages. This suggests that habitat filters may act on the germination level and thus affect selection of blooming strains. Benthic """"seed banks"""" of the toxic dinoflagellate <i>Alexandrium ostenfeldii</i> from the Baltic Sea are genetically and phenotypically diverse, indicating a high potential for adaptation by selection on standing genetic variation. Here, we experimentally tested the role of climate-related salinity and temperature as selection filters during germination and subsequent establishment of <i>A. ostenfeldii</i> strains. A representative resting cyst population was isolated from sediment samples, and germination and reciprocal transplantation experiments were carried out, including four treatments: Average present day germination conditions and three potential future conditions: high temperature, low salinity, and high temperature in combination with low salinity. We found that the final germination success of <i>A. ostenfeldii</i> resting cysts was unaffected by temperature and salinity in the range tested. A high germination success of more than 80% in all treatments indicates that strains are not selected by temperature and salinity during germination, but selection becomes more important shortly after germination, in the vegetative stage of the life cycle. Moreover, strains were not adapted to germination conditions. Instead, highly plastic responses occurred after transplantation and significantly higher growth rates were observed at higher temperature. High variability of strain-specific responses has probably masked the overall effect of the treatments, highlighting the importance of testing the effect of environmental factors on many strains. It is likely that <i>A. ostenfeldii</i> populations can persist in the future, because suitable strains, which are able to germinate and grow well at potential future climate conditions, are part of the highly diverse cyst population.<h4>Open research badges</h4>This article has earned an Open Data Badge for making publicly available the digitally-shareable data necessary to reproduce the reported results. The data is available at https://doi.org/10.5061/dryad.c8c83nr.",0,0,0,2,0,"kes, hji",dryad,
31059668,Surgical Management of Lower Urinary Tract Symptoms Attributed to Benign Prostatic Hyperplasia: AUA Guideline Amendment 2019.,"<h4>Purpose</h4>Male lower urinary tract symptoms (LUTS) secondary to benign prostatic hyperplasia (BPH) is common in men and can have negative effects on quality of life (QoL). It is the hope that this Guideline becomes a reference for effective evidence-based surgical management of LUTS/BPH.<h4>Materials and methods</h4>The evidence team searched Ovid MEDLINE, the Cochrane Library, and the Agency for Healthcare Research and Quality database to identify studies indexed between January 2007-September 2017. Following initial publication, this guideline was amended in 2019 and reflects relevant literature published through January 2019. When sufficient evidence existed, the body of evidence was assigned a strength rating of A (high), B (moderate), or C (low) for support of Strong, Moderate, or Conditional Recommendations. In the absence of sufficient evidence, additional information is provided as Clinical Principles and Expert Opinions (table 1 in supplementary unabridged guideline, https://www.jurology.com).<h4>Results</h4>This Guideline provides evidence-based recommendations regarding management of LUTS/BPH utilizing surgery and minimally invasive surgical therapies (MIST). Additional statements are made regarding diagnostic and pre-operative tests. Clinical statements are made in comparison to what is generally accepted as the gold standard (i.e. transurethral resection of the prostate [TURP] monopolar and/or bipolar). This guideline is designed to be used in conjunction with the associated treatment algorithm (see figure).[Figure: see text]Conclusions:The prevalence and the severity of LUTS increases as men age and is an important diagnosis in the healthcare of patients and the welfare of society. This document will undergo updating as knowledge regarding treatments and future surgical options continues to expand.",0,0,0,2,0,"kes, hji",,
31093959,Sex differences in the hypothalamic-pituitary-adrenal axis: An obstacle to antidepressant drug development?,"Hypothalamic-pituitary-adrenal (HPA) axis dysfunction has long been implicated in the pathophysiology of depression, and HPA axis-based compounds have served as potential new therapeutic targets, but with no success. This review details sex differences from animal and human studies in the function of HPA axis elements (glucocorticoids, corticotropin releasing factor, and vasopressin) and related compounds tested as candidate antidepressants. We propose that sex differences contribute to the failure of novel HPA axis-based drugs in clinical trials. Compounds studied preclinically in males were tested in clinical trials that recruited more, if not exclusively, women, and did not control, but rather adjusted, for potential sex differences. Indeed, clinical trials of antidepressants are usually not stratified by sex or other important factors, although preclinical and epidemiological data support such stratification. In conclusion, we suggest that clinical testing of HPA axis-related compounds creates an opportunity for targeted, personalized antidepressant treatments based on sex. LINKED ARTICLES: This article is part of a themed section on The Importance of Sex Differences in Pharmacology Research. To view the other articles in this section visit http://onlinelibrary.wiley.com/doi/10.1111/bph.v176.21/issuetoc.",0,0,0,2,0,"kes, hji",,
31095319,PopNetD3-A Network-Based Web Resource for Exploring Population Structure.,"We present PopNetD3, a web tool that provides an integrated approach for the network-based visualization of population structure based on the PopNet clustering framework. Users first submit a tab-delimited file that defines diversity of SNPs across the genome which is subsequently processed by the PopNet backend to define patterns of conservation at the chromosome level. The resulting population structure is visualized through a dedicated D3-based tool, allowing users to interactively examine chromosomal regions predicted to share ancestry. We illustrate the capabilities of PopNetD3 through an analysis of 16 strains of Neisseria gonorrhoeae. PopNetD3 is capable of processing population data sets consisting of hundreds of individuals and is publicly available online at: http://compsysbio.org/popnetd3 Last Accessed: May 17, 2019.",0,0,0,2,0,"kes, hji",,
31099384,NGSEP3: accurate variant calling across species and sequencing protocols.,"<h4>Motivation</h4>Accurate detection, genotyping and downstream analysis of genomic variants from high-throughput sequencing data are fundamental features in modern production pipelines for genetic-based diagnosis in medicine or genomic selection in plant and animal breeding. Our research group maintains the Next-Generation Sequencing Experience Platform (NGSEP) as a precise, efficient and easy-to-use software solution for these features.<h4>Results</h4>Understanding that incorrect alignments around short tandem repeats are an important source of genotyping errors, we implemented in NGSEP new algorithms for realignment and haplotype clustering of reads spanning indels and short tandem repeats. We performed extensive benchmark experiments comparing NGSEP to state-of-the-art software using real data from three sequencing protocols and four species with different distributions of repetitive elements. NGSEP consistently shows comparative accuracy and better efficiency compared to the existing solutions. We expect that this work will contribute to the continuous improvement of quality in variant calling needed for modern applications in medicine and agriculture.<h4>Availability and implementation</h4>NGSEP is available as open source software at http://ngsep.sf.net.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",0,0,0,2,0,"kes, hji",,
31112088,Using Artificial Intelligence to Revise ACR TI-RADS Risk Stratification of Thyroid Nodules: Diagnostic Accuracy and Utility.,"Background Risk stratification systems for thyroid nodules are often complicated and affected by low specificity. Continual improvement of these systems is necessary to reduce the number of unnecessary thyroid biopsies. Purpose To use artificial intelligence (AI) to optimize the American College of Radiology (ACR) Thyroid Imaging Reporting and Data System (TI-RADS). Materials and Methods A total of 1425 biopsy-proven thyroid nodules from 1264 consecutive patients (1026 women; mean age, 52.9 years [range, 18-93 years]) were evaluated retrospectively. Expert readers assigned points based on five ACR TI-RADS categories (composition, echogenicity, shape, margin, echogenic foci), and a genetic AI algorithm was applied to a training set (1325 nodules). Point and pathologic data were used to create an optimized scoring system (hereafter, AI TI-RADS). Performance of the systems was compared by using a test set of the final 100 nodules with interpretations from the expert reader, eight nonexpert readers, and an expert panel. Initial performance of AI TI-RADS was calculated by using a test for differences between binomial proportions. Additional comparisons across readers were conducted by using bootstrapping; diagnostic performance was assessed by using area under the receiver operating curve. Results AI TI-RADS assigned new point values for eight ACR TI-RADS features. Six features were assigned zero points, which simplified categorization. By using expert reader data, the diagnostic performance of ACR TI-RADS and AI TI-RADS was area under the receiver operating curve of 0.91 and 0.93, respectively. For the same expert, specificity of AI TI-RADS (65%, 55 of 85) was higher (P < .001) than that of ACR TI-RADS (47%, 40 of 85). For the eight nonexpert radiologists, mean specificity for AI TI-RADS (55%) was also higher (P < .001) than that of ACR TI-RADS (48%). An interactive AI TI-RADS calculator can be viewed at http://deckard.duhs.duke.edu/~ai-ti-rads . Conclusion An artificial intelligence-optimized Thyroid Imaging Reporting and Data System (TI-RADS) validates the American College of Radiology TI-RADS while slightly improving specificity and maintaining sensitivity. Additionally, it simplifies feature assignments, which may improve ease of use. © RSNA, 2019 Online supplemental material is available for this article.",0,0,0,2,0,"kes, hji",,
31112286,Urinary tract infection prevention after midurethral slings in pelvic floor reconstructive surgery: A systematic review and meta-analysis.,"INTRODUCTION:Synthetic midurethral slings are the most common procedures currently performed for stress urinary incontinence in women. Infection is a frequent complication of urogynecologic surgery. We performed a systematic review and meta-analysis to identify interventions that successfully prevent infections, including urinary tract infection (UTI) and/or bacteriuria, compared with no intervention, in women undergoing midurethral sling surgery with or without concomitant pelvic reconstructive procedures for prolapse. MATERIAL AND METHODS:The primary outcome was the development of any infection post-midurethral sling placement in women. MEDLINE, Embase, CINAHL and the Cochrane Library were searched for comparative studies from inception to July 2017, with no language restrictions. We used search terms related to midurethral sling, infections and infection-reduction interventions. Two independent reviewers abstracted data and assessed study quality. Pooled effect size estimates were calculated. We conducted meta-analysis of eligible studies. A protocol for this review has been registered and can be accessed online (http://hdl.handle.net/2429/64731). RESULTS:We identified seven eligible studies of infection risk-reducing interventions; all focused on UTIs. Only one study assessed preoperative antibiotics with midurethral sling alone and was halted early because of low UTI rates. All other studies (three randomized control trials and three observational studies) examined whether postoperative antibiotics decrease UTI/bacteriuria rates after midurethral sling with or without reconstructive procedures for pelvic organ prolapse and using bladder catheterization postoperatively. Due to considerable clinical heterogeneity, we only combined four studies for meta-analysis. Postoperative oral prophylactic nitrofurantoin showed no significant benefit in reducing UTI/bacteriuria in women post-midurethral sling with or without concomitant reconstructive pelvic surgery and the need for bladder catheterization, when compared with the reference group (pooled relative risk 0.73, 95% confidence interval [CI] 0.42-1.25). CONCLUSIONS:Based on the best available evidence, postoperative oral nitrofurantoin is not effective at reducing UTI/bacteriuria rates in catheterized women after midurethral sling with or without concomitant pelvic reconstructive surgery for prolapse. For midurethral sling alone, preoperative antibiotic prophylaxis may not be needed for UTI prevention.",0,0,0,2,0,"kes, hji",,
31150060,Augmented Interval List: a novel data structure for efficient genomic interval search.,"<h4>Motivation</h4>Genomic data is frequently stored as segments or intervals. Because this data type is so common, interval-based comparisons are fundamental to genomic analysis. As the volume of available genomic data grows, developing efficient and scalable methods for searching interval data is necessary.<h4>Results</h4>We present a new data structure, the Augmented Interval List (AIList), to enumerate intersections between a query interval q and an interval set R. An AIList is constructed by first sorting R as a list by the interval start coordinate, then decomposing it into a few approximately flattened components (sublists), and then augmenting each sublist with the running maximum interval end. The query time for AIList is O(log2N+n+m), where n is the number of overlaps between R and q, N is the number of intervals in the set R and m is the average number of extra comparisons required to find the n overlaps. Tested on real genomic interval datasets, AIList code runs 5-18 times faster than standard high-performance code based on augmented interval-trees, nested containment lists or R-trees (BEDTools). For large datasets, the memory-usage for AIList is 4-60% of other methods. The AIList data structure, therefore, provides a significantly improved fundamental operation for highly scalable genomic data analysis.<h4>Availability and implementation</h4>An implementation of the AIList data structure with both construction and search algorithms is available at http://ailist.databio.org.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",0,0,0,2,0,"kes, hji",,
31161212,RNA-align: quick and accurate alignment of RNA 3D structures based on size-independent TM-scoreRNA.,"<h4>Motivation</h4>Comparison of RNA 3D structures can be used to infer functional relationship of RNA molecules. Most of the current RNA structure alignment programs are built on size-dependent scales, which complicate the interpretation of structure and functional relations. Meanwhile, the low speed prevents the programs from being applied to large-scale RNA structural database search.<h4>Results</h4>We developed an open-source algorithm, RNA-align, for RNA 3D structure alignment which has the structure similarity scaled by a size-independent and statistically interpretable scoring metric. Large-scale benchmark tests show that RNA-align significantly outperforms other state-of-the-art programs in both alignment accuracy and running speed. The major advantage of RNA-align lies at the quick convergence of the heuristic alignment iterations and the coarse-grained secondary structure assignment, both of which are crucial to the speed and accuracy of RNA structure alignments.<h4>Availability and implementation</h4>https://zhanglab.ccmb.med.umich.edu/RNA-align/.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",0,0,0,2,0,"kes, hji",,
31168931,Proteome Dataset of Qualea grandiflora Mart. (Vochysiaceae) by LC-MS/MS Label-Free Identification in Response to Aluminum.,"This dataset brief is about the descriptive proteome of Qualea grandiflora plants by label free mass spectrometry (LC-MS/MS). Q. grandiflora is a plant that accumulates aluminum (Al) in high quantities and requires it for growth and development. Although quite relevant for the understanding of Al effects on plants, the proteome of Q. grandiflora has not been studied yet. Therefore, the current proteome analysis identifies a total of 2010 proteins. Furthermore, the identified Q. grandiflora root proteins are associated with several crucial molecular functions, biological processes, and cellular sites. Hence, the proteome analysis of Q. grandiflora will contribute to unravel how plants evolved to cope with high levels of Al in soils. All data can be accessed at the Centre for Computational Mass Spectrometry - MassIVE MSV000082284 - https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?task=adb9647282a5421a9cffe3124c060f46.",0,0,0,2,0,"kes, hji",data deposited as referenced,
31173064,RAISS: robust and accurate imputation from summary statistics.,"<h4>Motivation</h4>Multi-trait analyses using public summary statistics from genome-wide association studies (GWASs) are becoming increasingly popular. A constraint of multi-trait methods is that they require complete summary data for all traits. Although methods for the imputation of summary statistics exist, they lack precision for genetic variants with small effect size. This is benign for univariate analyses where only variants with large effect size are selected a posteriori. However, it can lead to strong p-value inflation in multi-trait testing. Here we present a new approach that improve the existing imputation methods and reach a precision suitable for multi-trait analyses.<h4>Results</h4>We fine-tuned parameters to obtain a very high accuracy imputation from summary statistics. We demonstrate this accuracy for variants of all effect sizes on real data of 28 GWAS. We implemented the resulting methodology in a python package specially designed to efficiently impute multiple GWAS in parallel.<h4>Availability and implementation</h4>The python package is available at: https://gitlab.pasteur.fr/statistical-genetics/raiss, its accompanying documentation is accessible here http://statistical-genetics.pages.pasteur.fr/raiss/.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",0,0,0,2,0,"kes, hji",,
31179198,An Emergent Space for Distributed Data with Hidden Internal Order through Manifold Learning.,"Manifold-learning techniques are routinely used in mining complex spatiotemporal data to extract useful, parsimonious data representations/parametrizations; these are, in turn, useful in nonlinear model identification tasks. We focus here on the case of time series data that can ultimately be modelled as a spatially distributed system (e.g. a partial differential equation, PDE), but where we do not know the space in which this PDE should be formulated. Hence, even the spatial coordinates for the distributed system themselves need to be identified - to """"emerge from""""-the data mining process. We will first validate this """"emergent space"""" reconstruction for time series sampled <i>without space labels</i> in known PDEs; this brings up the issue of observability of physical space from temporal observation data, and the transition from spatially resolved to lumped (order-parameter-based) representations by tuning the scale of the data mining kernels. We will then present actual emergent space """"discovery"""" illustrations. Our illustrative examples include chimera states (states of coexisting coherent and incoherent dynamics), and chaotic as well as quasiperiodic spatiotemporal dynamics, arising in partial differential equations and/or in heterogeneous networks. We also discuss how data-driven """"spatial"""" coordinates can be extracted in ways invariant to the nature of the measuring instrument. Such gauge-invariant data mining can go beyond the fusion of heterogeneous observations of the same system, to the possible matching of apparently different systems. For an older version of this article, including other examples, see https://arxiv.org/abs/1708.05406.",0,0,0,2,0,"kes, hji",,
31199465,Positive multistate protein design.,"<h4>Motivation</h4>Structure-based computational protein design (CPD) plays a critical role in advancing the field of protein engineering. Using an all-atom energy function, CPD tries to identify amino acid sequences that fold into a target structure and ultimately perform a desired function. The usual approach considers a single rigid backbone as a target, which ignores backbone flexibility. Multistate design (MSD) allows instead to consider several backbone states simultaneously, defining challenging computational problems.<h4>Results</h4>We introduce efficient reductions of positive MSD problems to Cost Function Networks with two different fitness definitions and implement them in the Pompd (Positive Multistate Protein design) software. Pompd is able to identify guaranteed optimal sequences of positive multistate full protein redesign problems and exhaustively enumerate suboptimal sequences close to the MSD optimum. Applied to nuclear magnetic resonance and back-rubbed X-ray structures, we observe that the average energy fitness provides the best sequence recovery. Our method outperforms state-of-the-art guaranteed computational design approaches by orders of magnitudes and can solve MSD problems with sizes previously unreachable with guaranteed algorithms.<h4>Availability and implementation</h4>https://forgemia.inra.fr/thomas.schiex/pompd as documented Open Source.<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",0,0,0,2,0,"kes, hji",,
31230988,Baseline characteristics did not identify people with low back pain who respond best to a Movement System Impairment-Based classification treatment.,"<h4>Study design</h4>Secondary analysis of data from a randomized controlled trial.<h4>Background</h4>Treatment based on the Movement System Impairment-Based classification for chronic low back pain results in the same benefit when compared to other forms of exercise. It is possible that participant's characteristics measured at baseline can identify people with chronic low back pain who would respond best to a treatment based on the Movement System Impairment model.<h4>Objectives</h4>To assess if specific characteristics of people with chronic low back pain measured at baseline can modify the effects of a treatment based on the Movement System Impairment model on pain and disability.<h4>Methods</h4>Four variables assessed at baseline that could potentially modify the treatment effects of the treatment based on the Movement System Impairment model were selected (age, educational status, physical activity status and STarT back tool classification). Separate univariate models were used to investigate a possible modifier treatment effect of baseline participant's characteristics on pain and disability after the treatment. Findings of interaction values above 1 point for the outcome mean pain intensity or above 3 points for disability (Roland Morris questionnaire) were considered clinically relevant.<h4>Results</h4>Linear regression analyses for the outcomes of pain and disability did not show interaction values considered clinically relevant for age, educational status, physical activity status and STarT back tool classification.<h4>Conclusion</h4>Age, educational status, physical activity status and STarT back tool classification did not modify the effects of an 8-week treatment based on the Movement System Impairment model in patients with chronic low back pain. Registered at www.clinicaltrials.gov: NCT02221609 (https://clinicaltrials.gov/ct2/show/NCT02221609).",0,0,0,2,0,"kes, hji",,
